일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2020/07/30","59000","0","0.00","59700","60100","59000","19285354","1147803957700","352217170450000","5969782550"
"2020/07/29","59000","400","0.68","60300","60400","58600","36476611","2169959308582","352217170450000","5969782550"
"2020/07/28","58600","3000","5.40","57000","58800","56400","48431566","2803148376939","349829257430000","5969782550"
"2020/07/27","55600","1400","2.58","54300","55700","54300","21054421","1165206653173","331919909780000","5969782550"
"2020/07/24","54200","100","0.18","54000","54400","53700","10994535","594537647200","323562214210000","5969782550"
"2020/07/23","54100","-600","-1.10","54700","54700","53800","16214932","876160340400","322965235955000","5969782550"
"2020/07/22","54700","-600","-1.08","55300","55500","54700","12885057","708749076605","326547105485000","5969782550"
"2020/07/21","55300","1100","2.03","55200","55400","54800","18297260","1009862822645","330128975015000","5969782550"
"2020/07/20","54200","-200","-0.37","54800","54800","54000","10507530","571387369575","323562214210000","5969782550"
"2020/07/17","54400","600","1.12","54200","54700","54100","10096174","549370576992","324756170720000","5969782550"
"2020/07/16","53800","-900","-1.65","54800","54800","53800","16779127","909095378660","321174301190000","5969782550"
"2020/07/15","54700","900","1.67","54400","55000","54300","24051450","1317316063250","326547105485000","5969782550"
"2020/07/14","53800","400","0.75","53700","53800","53200","14269484","763627089664","321174301190000","5969782550"
"2020/07/13","53400","700","1.33","53300","53800","53100","12240188","654721870500","318786388170000","5969782550"
"2020/07/10","52700","-100","-0.19","53100","53200","52300","13714746","722449635016","314607540385000","5969782550"
"2020/07/09","52800","-200","-0.38","53200","53600","52800","17054850","906942878150","315204518640000","5969782550"
"2020/07/08","53000","-400","-0.75","53600","53900","52900","19664652","1049005171762","316398475150000","5969782550"
"2020/07/07","53400","-1600","-2.91","55800","55900","53400","30760032","1672753640892","318786388170000","5969782550"
"2020/07/06","55000","1400","2.61","54000","55000","53800","19856623","1084003637100","328338040250000","5969782550"
"2020/07/03","53600","700","1.32","53000","53600","52700","11887868","633333112600","319980344680000","5969782550"
"2020/07/02","52900","300","0.57","52100","52900","52100","14142583","742668048500","315801496895000","5969782550"
"2020/07/01","52600","-200","-0.38","53400","53600","52400","16706143","884144616500","314010562130000","5969782550"
"2020/06/30","52800","400","0.76","53900","53900","52800","21157172","1129431038800","315204518640000","5969782550"
"2020/06/29","52400","-900","-1.69","52500","53200","52000","17776925","934880364880","312816605620000","5969782550"
"2020/06/26","53300","1400","2.70","52800","53900","52200","21575360","1146335751523","318189409915000","5969782550"
"2020/06/25","51900","-1000","-1.89","52100","53000","51900","18541624","970494909540","309831714345000","5969782550"
"2020/06/24","52900","1500","2.92","51900","53900","51600","24519552","1301305533100","315801496895000","5969782550"
"2020/06/23","51400","-600","-1.15","52500","52800","51100","18086152","937055386584","306846823070000","5969782550"
"2020/06/22","52000","-900","-1.70","52000","52600","51800","13801350","720717590485","310428692600000","5969782550"
"2020/06/19","52900","600","1.15","52600","52900","51600","18157985","950404357573","315801496895000","5969782550"
"2020/06/18","52300","100","0.19","52200","52300","51600","15982926","830793475311","312219627365000","5969782550"
"2020/06/17","52200","100","0.19","52100","52900","51300","26672595","1390772012000","311622649110000","5969782550"
"2020/06/16","52100","2200","4.41","51200","52100","50600","21808375","1124878770600","311025670855000","5969782550"
"2020/06/15","49900","-2400","-4.59","51400","52000","49900","28772921","1468000064800","297892149245000","5969782550"
"2020/06/12","52300","-2000","-3.68","52100","52800","51500","26976019","1410310719795","312219627365000","5969782550"
"2020/06/11","54300","-1100","-1.99","54500","55100","53200","33815123","1832273837760","324159192465000","5969782550"
"2020/06/10","55400","-100","-0.18","55100","55900","54900","16742493","927393114690","330725953270000","5969782550"
"2020/06/09","55500","600","1.09","55800","56500","54400","23998831","1326558066100","331322931525000","5969782550"
"2020/06/08","54900","-600","-1.08","56400","56500","54700","25634965","1418831067805","327741061995000","5969782550"
"2020/06/05","55500","900","1.65","54400","55900","54000","22743629","1254429842650","331322931525000","5969782550"
"2020/06/04","54600","100","0.18","55800","57000","54600","40220334","2236419728472","325950127230000","5969782550"
"2020/06/03","54500","3100","6.03","51800","55000","51700","49257814","2655435431458","325353148975000","5969782550"
"2020/06/02","51400","200","0.39","51000","51500","50800","14247933","730124279860","306846823070000","5969782550"
"2020/06/01","51200","500","0.99","50800","51200","50600","16949183","864647248100","305652866560000","5969782550"
"2020/05/29","50700","300","0.60","50000","50700","49700","27596961","1390445842147","302667975285000","5969782550"
"2020/05/28","50400","500","1.00","51100","51200","49900","31309318","1585346422778","300877040520000","5969782550"
"2020/05/27","49900","650","1.32","48950","50000","48800","19548479","969951903266","297892149245000","5969782550"
"2020/05/26","49250","400","0.82","48700","49450","48600","15127490","742843644150","294011790587500","5969782550"
"2020/05/25","48850","100","0.21","48750","48900","48450","14337913","698563353200","291623877567500","5969782550"
"2020/05/22","48750","-1200","-2.40","49600","49800","48600","19706284","965729655667","291026899312500","5969782550"
"2020/05/21","49950","-50","-0.10","50300","50400","49850","14949266","748343432800","298190638372500","5969782550"
"2020/05/20","50000","-300","-0.60","50000","50200","49800","14896899","744469755655","298489127500000","5969782550"
"2020/05/19","50300","1500","3.07","50100","50500","49700","25168295","1261317730005","300280062265000","5969782550"
"2020/05/18","48800","950","1.99","47950","49100","47600","20481981","995409039450","291325388440000","5969782550"
"2020/05/15","47850","-150","-0.31","48400","48450","47700","18463118","887550446744","285654095017500","5969782550"
"2020/05/14","48000","-550","-1.13","47750","48100","47650","19305974","924043501923","286549562400000","5969782550"
"2020/05/13","48550","650","1.36","47250","48550","47200","20223277","966405911050","289832942802500","5969782550"
"2020/05/12","47900","-500","-1.03","48400","48500","47550","23433590","1122420047086","285952584145000","5969782550"
"2020/05/11","48400","-400","-0.82","48900","49250","48300","16357743","797523862042","288937475420000","5969782550"
"2020/05/08","48800","0","0.00","49100","49350","48800","15319700","752271196120","291325388440000","5969782550"
"2020/05/07","48800","-400","-0.81","49200","49300","48700","13884411","679668516460","291325388440000","5969782550"
"2020/05/06","49200","700","1.44","49000","49200","48500","18070225","882453648920","293713301460000","5969782550"
"2020/05/04","48500","-1500","-3.00","48900","49100","48500","26083749","1270816552521","289534453675000","5969782550"
"2020/04/29","50000","-100","-0.20","49900","50500","49600","15604533","780706354100","298489127500000","5969782550"
"2020/04/28","50100","250","0.50","49850","50100","49300","16095399","800260923102","299086105755000","5969782550"
"2020/04/27","49850","500","1.01","49350","50000","49100","14049471","697230549360","297593660117500","5969782550"
"2020/04/24","49350","-500","-1.00","49650","49750","49000","15618347","771212431650","294608768842500","5969782550"
"2020/04/23","49850","0","0.00","50200","50300","49500","18754442","936174022950","297593660117500","5969782550"
"2020/04/22","49850","600","1.22","48700","50000","48350","18613864","912223008750","297593660117500","5969782550"
"2020/04/21","49250","-850","-1.70","49400","49700","48700","27407543","1347414680188","294011790587500","5969782550"
"2020/04/20","50100","-1300","-2.53","51400","51400","50000","21866354","1106551694407","299086105755000","5969782550"
"2020/04/17","51400","2400","4.90","50800","52000","50300","32041675","1641068274800","306846823070000","5969782550"
"2020/04/16","49000","0","0.00","49350","49350","48550","23349760","1143759563262","292519344950000","5969782550"
"2020/04/14","49000","700","1.45","48800","49200","48300","14206216","694513122356","292519344950000","5969782550"
"2020/04/13","48300","-950","-1.93","48650","48900","48300","14431800","700511423000","288340497165000","5969782550"
"2020/04/10","49250","150","0.31","48950","49250","48650","17839111","872177014700","294011790587500","5969782550"
"2020/04/09","49100","500","1.03","49750","49800","48700","22628058","1111936132700","293116323205000","5969782550"
"2020/04/08","48600","-1000","-2.02","49600","49750","48600","25010314","1230375023250","290131431930000","5969782550"
"2020/04/07","49600","900","1.85","49650","50200","49000","31524034","1561332868425","296101214480000","5969782550"
"2020/04/06","48700","1700","3.62","47500","48800","47250","23395726","1123253804353","290728410185000","5969782550"
"2020/04/03","47000","200","0.43","47400","47600","46550","22784682","1074179776900","280579779850000","5969782550"
"2020/04/02","46800","1000","2.18","46200","46850","45350","21621076","997831026144","279385823340000","5969782550"
"2020/04/01","45800","-1950","-4.08","47450","47900","45800","27259532","1282482561850","273416040790000","5969782550"
"2020/03/31","47750","-100","-0.21","48000","48500","47150","30654261","1467323482646","285057116762500","5969782550"
"2020/03/30","47850","-450","-0.93","47050","48350","46550","26797395","1268118958800","285654095017500","5969782550"
"2020/03/27","48300","500","1.05","49600","49700","46850","39896178","1931405584780","288340497165000","5969782550"
"2020/03/26","47800","-850","-1.75","49000","49300","47700","42185129","2044314125302","285355605890000","5969782550"
"2020/03/25","48650","1700","3.62","48950","49600","47150","52735922","2552010175155","290429921057500","5969782550"
"2020/03/24","46950","4450","10.47","43850","46950","43050","49801908","2254620196840","280281290722500","5969782550"
"2020/03/23","42500","-2900","-6.39","42600","43550","42400","41701626","1789671838540","253715758375000","5969782550"
"2020/03/20","45400","2450","5.70","44150","45500","43550","49730008","2221272156100","271028127770000","5969782550"
"2020/03/19","42950","-2650","-5.81","46400","46650","42300","56925513","2502939391663","256402160522500","5969782550"
"2020/03/18","45600","-1700","-3.59","47750","48350","45600","40152623","1896703404150","272222084280000","5969782550"
"2020/03/17","47300","-1600","-3.27","46900","49650","46700","51218151","2453541661000","282370714615000","5969782550"
"2020/03/16","48900","-1050","-2.10","50100","50900","48800","33339821","1657128732300","291922366695000","5969782550"
"2020/03/13","49950","-850","-1.67","47450","51600","46850","59462933","2902883152100","298190638372500","5969782550"
"2020/03/12","50800","-1300","-2.50","51000","51900","49300","48149999","2436965909150","303264953540000","5969782550"
"2020/03/11","52100","-2500","-4.58","54300","54400","52000","45707281","2425785996150","311025670855000","5969782550"
"2020/03/10","54600","400","0.74","53800","54900","53700","32106554","1744478326491","325950127230000","5969782550"
"2020/03/09","54200","-2300","-4.07","54700","55000","53600","30261485","1642720550800","323562214210000","5969782550"
"2020/03/06","56500","-1300","-2.25","56500","57200","56200","18716656","1058857640100","337292714075000","5969782550"
